Year,Season,Site,Diam,Occupant,Note,N,survival,GIG,OBT,MC,ELD,BP
2024,Spring,BAR,16,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,16,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,17,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,17,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,17,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,17,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,17,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,17,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,17,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,17,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,18,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,18,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,18,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,18,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,18,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,18,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,18,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,18,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,18,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,18,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,18,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,18,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,18,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,19,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,19,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,19,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,19,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,19,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,19,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,19,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,19,WP,NA,1,0,0,0,0,0,1
2024,Spring,BAR,19,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,19,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,19,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,19,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,20,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,20,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,20,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,20,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,20,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,20,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,20,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,20,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,20,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,20,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,20,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,20,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,21,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,21,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,21,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,21,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BAR,21,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,21,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,21,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,21,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,21,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,22,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,22,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,22,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,22,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,22,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,22,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,22,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,23,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,23,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,23,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,23,OBT,NA,1,0,0,1,0,0,0
2024,Spring,BAR,23,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,23,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,23,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,23,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,23,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,23,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,23,WP,NA,1,0,0,0,0,0,1
2024,Spring,BAR,23,WP,NA,1,0,0,0,0,0,1
2024,Spring,BAR,23,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,23,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,23,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,23,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,23,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,23,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,23,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,24,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,24,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,24,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,24,WP,NA,1,0,0,0,0,0,1
2024,Spring,BAR,24,WP,NA,1,0,0,0,0,0,1
2024,Spring,BAR,24,WP,NA,1,0,0,0,0,0,1
2024,Spring,BAR,24,WP,NA,1,0,0,0,0,0,1
2024,Spring,BAR,24,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,24,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,24,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,24,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,24,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,24,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,25,CK,NA,1,0,0,0,0,0,1
2024,Spring,BAR,25,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,25,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,26,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,26,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,26,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,26,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,27,WP,NA,1,0,0,0,0,0,1
2024,Spring,BAR,27,CK,NA,1,0,0,0,0,0,1
2024,Spring,BAR,27,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,27,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,27,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BAR,28,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,28,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,28,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,28,EU,NA,1,1,0,0,0,0,0
2024,Spring,BAR,28,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,29,MC,NA,1,0,0,0,1,0,0
2024,Spring,BAR,31,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,13,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,13,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,15,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,15,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,15,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,16,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,16,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,16,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,16,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,17,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,17,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,17,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,17,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,18,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,18,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,18,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,18,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,18,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,18,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,18,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,18,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,18,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,18,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,18,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,18,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,19,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,19,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,19,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,19,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,19,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,19,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,19,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,19,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,19,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,19,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,19,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,20,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,20,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,20,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,20,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,20,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,20,GIG,NA,1,0,1,0,0,0,0
2024,Spring,BMO,20,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,20,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,20,WP,NA,1,0,0,0,0,0,1
2024,Spring,BMO,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,20,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,21,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,22,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,22,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,22,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,22,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,22,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,22,WP,NA,1,0,0,0,0,0,1
2024,Spring,BMO,22,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,22,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,23,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,23,WP,NA,1,0,0,0,0,0,1
2024,Spring,BMO,23,CK,NA,1,0,0,0,0,0,1
2024,Spring,BMO,23,CK,NA,1,0,0,0,0,0,1
2024,Spring,BMO,23,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,23,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,23,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,24,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,24,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,24,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,24,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,24,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,24,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,24,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,24,WP,NA,1,0,0,0,0,0,1
2024,Spring,BMO,24,WP,NA,1,0,0,0,0,0,1
2024,Spring,BMO,24,CK,NA,1,0,0,0,0,0,1
2024,Spring,BMO,24,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,25,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,26,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,26,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,26,MC,NA,1,0,0,0,1,0,0
2024,Spring,BMO,26,WP,NA,1,0,0,0,0,0,1
2024,Spring,BMO,26,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,26,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,26,ELD,NA,1,0,0,0,0,1,0
2024,Spring,BMO,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,27,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,29,EU,NA,1,1,0,0,0,0,0
2024,Spring,BMO,30,EU,NA,1,1,0,0,0,0,0
2024,Spring,KEW,11,ELD,NA,1,0,0,0,0,1,0
2024,Spring,KEW,11,ELD,NA,1,0,0,0,0,1,0
2024,Spring,KEW,15,EU,NA,1,1,0,0,0,0,0
2024,Spring,KEW,15,EU,NA,1,1,0,0,0,0,0
2024,Spring,KEW,15,EU,NA,1,1,0,0,0,0,0
2024,Spring,KEW,16,WP,NA,1,0,0,0,0,0,1
2024,Spring,KEW,16,ELD,NA,1,0,0,0,0,1,0
2024,Spring,KEW,16,ELD,NA,1,0,0,0,0,1,0
2024,Spring,KEW,17,WP,NA,1,0,0,0,0,0,1
2024,Spring,KEW,18,EU,NA,1,1,0,0,0,0,0
