"Site","Year","Season","Diam","Occupant","Note","N","survival","GIG","OBT","MC","ELD","BP","Host.plant","Site_name","State","Country","Latitude","longitude","Confidence","Collector","collection.notes"
"AAM",2024,"Spring",22,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"WP",NA,1,0,0,0,0,0,1,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",22,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"EU",NA,1,1,0,0,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"MC",NA,1,0,0,0,1,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"WP",NA,1,0,0,0,0,0,1,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"WP",NA,1,0,0,0,0,0,1,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"CK",NA,1,0,0,0,0,0,1,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",23,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",24,"EU",NA,1,1,0,0,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",24,"EU",NA,1,1,0,0,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",24,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",24,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",24,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",24,"MC",NA,1,0,0,0,1,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",24,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",24,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",24,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",19,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",20,"EU",NA,1,1,0,0,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",20,"EU",NA,1,1,0,0,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",14,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",15,"WP",NA,1,0,0,0,0,0,1,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",26,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",17,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",17,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",17,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",17,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"CK",NA,1,0,0,0,0,0,1,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",17,"ELD",NA,1,0,0,0,0,1,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"OBT",NA,1,0,0,1,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"WP",NA,1,0,0,0,0,0,1,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",14,"WP",NA,1,0,0,0,0,0,1,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",14,"WP",NA,1,0,0,0,0,0,1,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
"AAM",2024,"Spring",18,"EU",NA,1,1,0,0,0,0,0,"S. altissima","galldata_entry_AAM_Howard.xlsx","","",42.2970211,-83.6660543,"Low","Mia Howard, Alex Cooper","The paper data sheet is two images because there were so many 20 mm galls"
